timestamp,total_windows,up_rate,predictions_made,accuracy,p_value,significant,auc_score,optimal_threshold
2026-01-29T12:00:00.255577+00:00,458,0.4934,300,0.7967,4.672187436237927e-26,1,0.7855968045112782,0.47
2026-01-29T13:00:00.312142+00:00,462,0.4957,303,0.7954,4.49784146300906e-26,1,0.786035819402497,0.47
2026-01-29T14:00:00.359050+00:00,466,0.4979,306,0.7941,4.3172631714514457e-26,1,0.7860113421550095,0.47
2026-01-29T15:00:00.420038+00:00,470,0.4936,308,0.7922,6.5618377363401e-26,1,0.7823021181716834,0.47
2026-01-29T16:00:00.466144+00:00,474,0.4916,312,0.7917,3.9441008034024324e-26,1,0.781239154656876,0.47
2026-01-29T17:00:00.558415+00:00,478,0.4937,313,0.7923,2.4854412238163322e-26,1,0.782176973353444,0.47
2026-01-29T18:00:00.639361+00:00,482,0.4959,317,0.7950,3.887614775146208e-27,1,0.7856575393252476,0.47
2026-01-29T19:00:00.700990+00:00,486,0.4938,320,0.7937,3.72882884336631e-27,1,0.7842732134175985,0.47
2026-01-29T20:00:00.792780+00:00,490,0.4918,324,0.7932,2.2453591506689984e-27,1,0.7842711980189565,0.47
2026-01-29T21:00:00.864708+00:00,494,0.4939,326,0.7945,8.876840507475206e-28,1,0.7846032385943694,0.47
2026-01-29T22:00:00.933799+00:00,498,0.4960,329,0.7933,8.506304459066692e-28,1,0.7839709163017433,0.47
2026-01-29T23:00:00.998215+00:00,502,0.4960,332,0.7922,8.129970470838312e-28,1,0.78252280376567,0.47
2026-01-30T00:00:00.071397+00:00,506,0.4980,335,0.7910,7.750637628197796e-28,1,0.7825759999999999,0.47
2026-01-30T01:00:00.109464+00:00,510,0.4980,337,0.7864,4.335667535690892e-27,1,0.777140022675737,0.47
2026-01-30T02:00:00.158764+00:00,514,0.4961,339,0.7847,6.419794113151362e-27,1,0.7734325350693638,0.47
2026-01-30T03:00:00.219734+00:00,518,0.4961,340,0.7853,4.081884970190672e-27,1,0.7726710917830167,0.46499999999999997
2026-01-30T04:00:00.282616+00:00,522,0.4943,342,0.7865,1.646317902970442e-27,1,0.7736778846153846,0.46499999999999997
2026-01-30T05:00:00.344865+00:00,526,0.4981,345,0.7884,4.192378495578855e-28,1,0.7760059171597633,0.47
2026-01-30T06:00:00.415857+00:00,530,0.4962,347,0.7839,2.2899459312121757e-27,1,0.7729193071398395,0.46499999999999997
2026-01-30T07:00:00.485043+00:00,534,0.4925,348,0.7845,1.4575479469721673e-27,1,0.7726189963694806,0.46499999999999997
2026-01-30T08:00:00.545920+00:00,538,0.4944,349,0.7851,9.270085724016001e-28,1,0.7717308344640434,0.46499999999999997
2026-01-30T09:00:00.596147+00:00,542,0.4945,352,0.7869,2.373928149882809e-28,1,0.7726886661097188,0.46499999999999997
2026-01-30T10:00:00.684721+00:00,546,0.4963,354,0.7881,9.537007942300274e-29,1,0.7739955280593698,0.46499999999999997
2026-01-30T11:00:00.764388+00:00,550,0.4945,356,0.7893,3.8199732732868773e-29,1,0.7736550419032171,0.46499999999999997
2026-01-30T12:00:00.829807+00:00,554,0.4964,358,0.7877,5.714941970753305e-29,1,0.7733399933399934,0.46499999999999997
2026-01-30T13:00:00.893935+00:00,558,0.4946,359,0.7883,3.620249276164155e-29,1,0.7733156540461062,0.46499999999999997
2026-01-30T14:00:00.945399+00:00,562,0.4947,361,0.7895,1.4495584242883624e-29,1,0.773621894409938,0.46499999999999997
2026-01-30T15:00:00.005285+00:00,566,0.4947,365,0.7918,2.3038848513440166e-30,1,0.7761875605898261,0.46499999999999997
2026-01-30T16:00:00.063247+00:00,570,0.4947,369,0.7940,3.620441789209044e-31,1,0.7786468812877264,0.46499999999999997
2026-01-30T17:00:00.130784+00:00,574,0.4948,372,0.7930,3.468026019395808e-31,1,0.7780712195605813,0.46499999999999997
2026-01-30T18:00:00.186230+00:00,578,0.4931,376,0.7952,5.417856630151232e-32,1,0.7806191693056354,0.46499999999999997
2026-01-30T19:00:00.256275+00:00,582,0.4914,379,0.7916,1.994027980168728e-31,1,0.7785669496430638,0.46499999999999997
2026-01-30T20:00:00.325951+00:00,586,0.4932,382,0.7932,4.987683093229376e-32,1,0.7802618591763685,0.46499999999999997
2026-01-30T21:00:00.436612+00:00,590,0.4915,384,0.7917,7.565182610628235e-32,1,0.7782176707957958,0.46499999999999997
2026-01-30T22:00:00.500907+00:00,594,0.4882,386,0.7876,4.269187113736393e-31,1,0.7735358796296296,0.46499999999999997
2026-01-30T23:00:00.572351+00:00,598,0.4883,389,0.7892,1.0840768047994864e-31,1,0.7744918931262845,0.46499999999999997
2026-01-31T00:00:00.633624+00:00,602,0.4900,392,0.7908,2.7361072773944234e-32,1,0.7756507732684531,0.46499999999999997
2026-01-31T01:00:00.717047+00:00,606,0.4917,392,0.7908,2.7361072773944234e-32,1,0.7733763780227596,0.46499999999999997
2026-01-31T02:00:00.804445+00:00,610,0.4934,395,0.7873,9.720183490571065e-32,1,0.7694555622567026,0.46499999999999997
2026-01-31T05:08:33.198601+00:00,611,0.4943,396,0.7854,2.274099689494222e-31,1,0.7685464480874317,0.46499999999999997
2026-01-31T07:43:45.943139+00:00,611,0.4943,396,0.7854,2.274099689494222e-31,1,0.7685464480874317,0.46499999999999997
2026-01-31T08:01:48.793976+00:00,613,0.4959,396,0.7854,2.274099689494222e-31,1,0.7685464480874317,0.46499999999999997
2026-01-31T08:40:16.723146+00:00,615,0.4943,398,0.7839,3.3585183636225457e-31,1,0.7675895765472311,0.46499999999999997
2026-01-31T08:52:56.245135+00:00,616,0.4935,399,0.7845,2.1381148235632743e-31,1,0.7683441558441558,0.46499999999999997
2026-01-31T09:00:00.369613+00:00,616,0.4935,399,0.7845,2.1381148235632743e-31,1,0.7683441558441558,0.46499999999999997
