timestamp,total_windows,up_rate,predictions_made,accuracy,p_value,significant,auc_score,optimal_threshold
2026-01-30T12:00:00.829807+00:00,554,0.4711,362,0.7735,1.9575726842202155e-26,1,0.7797090219235548,0.505
2026-01-30T13:00:00.893935+00:00,558,0.4713,363,0.7741,1.2626008433831319e-26,1,0.7783570986557122,0.505
2026-01-30T14:00:00.945399+00:00,562,0.4715,366,0.7732,1.1610133394146698e-26,1,0.7786436366939617,0.505
2026-01-30T15:00:00.005285+00:00,566,0.4717,370,0.7757,2.0026752567891748e-27,1,0.781112887751839,0.505
2026-01-30T16:00:00.063247+00:00,570,0.4719,374,0.7781,3.4123050294780904e-28,1,0.7834588078033771,0.505
2026-01-30T17:00:00.130784+00:00,574,0.4739,377,0.7745,1.0963907576233822e-27,1,0.7799652000994283,0.505
2026-01-30T18:00:00.186230+00:00,578,0.4723,381,0.7769,1.8793827592605962e-28,1,0.7825452673131381,0.505
2026-01-30T19:00:00.256275+00:00,582,0.4708,384,0.7734,5.987134372690451e-28,1,0.7795206075851394,0.505
2026-01-30T20:00:00.325951+00:00,586,0.4744,385,0.7740,3.8622973384735336e-28,1,0.7796410183066362,0.505
2026-01-30T21:00:00.436612+00:00,590,0.4712,386,0.7720,8.510378350823137e-28,1,0.7779914831545266,0.505
2026-01-30T22:00:00.500907+00:00,594,0.4714,388,0.7706,1.2044984409852527e-27,1,0.7762299837549316,0.505
2026-01-30T23:00:00.572351+00:00,598,0.4716,392,0.7730,2.1070038643214677e-28,1,0.7790121336996338,0.505
2026-01-31T00:00:00.633624+00:00,602,0.4718,395,0.7722,1.9340810823289205e-28,1,0.7786003071780278,0.505
2026-01-31T01:00:00.717047+00:00,606,0.4752,398,0.7688,5.951098439332509e-28,1,0.7743920092646207,0.505
2026-01-31T02:00:00.804445+00:00,610,0.4770,401,0.7681,5.423933439715429e-28,1,0.7732026143790849,0.505
2026-01-31T05:08:33.198601+00:00,611,0.4763,402,0.7687,3.5233835314746033e-28,1,0.7738436774560904,0.505
2026-01-31T07:43:45.943139+00:00,611,0.4763,402,0.7687,3.5233835314746033e-28,1,0.7738436774560904,0.505
2026-01-31T08:01:48.793976+00:00,613,0.4780,402,0.7687,3.5233835314746033e-28,1,0.7738436774560904,0.505
2026-01-31T08:40:16.723146+00:00,615,0.4764,404,0.7673,4.937214425308915e-28,1,0.7735849056603773,0.505
2026-01-31T08:52:56.245135+00:00,616,0.4756,405,0.7679,3.2103679475372653e-28,1,0.7742946708463949,0.505
2026-01-31T09:00:00.369613+00:00,616,0.4756,405,0.7679,3.2103679475372653e-28,1,0.7742946708463949,0.505
2026-01-31T10:00:00.455519+00:00,620,0.4774,408,0.7696,8.787560694760801e-29,1,0.7756849315068494,0.505
2026-01-31T11:00:00.525149+00:00,624,0.4792,411,0.7689,8.020313937515167e-29,1,0.775215164475421,0.505
2026-01-31T11:25:32.969775+00:00,626,0.4776,413,0.7700,3.375582674459401e-29,1,0.7763131657658603,0.505
2026-01-31T12:00:00.087466+00:00,628,0.4777,415,0.7711,1.4166743127155462e-29,1,0.7769488238238238,0.505
2026-01-31T13:00:00.160133+00:00,632,0.4763,418,0.7727,3.831453401664116e-30,1,0.7780197489677613,0.505
2026-01-31T14:00:00.228499+00:00,636,0.4733,421,0.7743,1.029794199942161e-30,1,0.7793799017363972,0.44
2026-01-31T15:00:00.294011+00:00,640,0.4719,423,0.7730,1.4683805955720323e-30,1,0.7795482859783788,0.44
2026-01-31T16:00:00.370479+00:00,644,0.4720,426,0.7700,4.552045843887044e-30,1,0.7776537698412699,0.44
2026-01-31T17:00:00.448432+00:00,648,0.4707,428,0.7687,6.404619258742695e-30,1,0.777060731681024,0.505
2026-01-31T18:00:00.516584+00:00,652,0.4693,432,0.7685,3.792917199852048e-30,1,0.7776373881724177,0.505
2026-01-31T19:00:00.645414+00:00,656,0.4680,436,0.7683,2.2461554700055107e-30,1,0.777074663988138,0.505
2026-01-31T20:00:00.745519+00:00,660,0.4682,438,0.7694,9.468500752165142e-31,1,0.7784428591675723,0.505
2026-01-31T21:12:09.574992+00:00,664,0.4699,441,0.7687,8.640953876956992e-31,1,0.777970592625765,0.505
2026-01-31T22:07:38.490410+00:00,667,0.4693,442,0.7692,5.609684197782432e-31,1,0.7786612357251794,0.505
2026-01-31T23:00:00.638028+00:00,670,0.4701,443,0.7698,3.6393589063188983e-31,1,0.7788628972074554,0.505
2026-02-01T00:00:00.715491+00:00,674,0.4718,445,0.7708,1.528737776846037e-31,1,0.7791583257506824,0.505
2026-02-01T01:00:00.797759+00:00,678,0.4735,447,0.7696,2.1565995882222333e-31,1,0.7786540483701365,0.505
2026-02-01T02:00:00.893690+00:00,682,0.4721,451,0.7716,3.7990846638882684e-32,1,0.7811089791422379,0.505
2026-02-01T03:00:00.971965+00:00,686,0.4738,453,0.7704,5.373150080713149e-32,1,0.7798648589355448,0.505
2026-02-01T03:31:18.719333+00:00,689,0.4731,453,0.7704,5.373150080713149e-32,1,0.7793048683647914,0.505
2026-02-01T04:00:00.875162+00:00,690,0.4725,454,0.7709,3.4807447394137684e-32,1,0.7797211925024801,0.505
2026-02-01T05:00:00.008216+00:00,694,0.4741,457,0.7702,3.185269175277321e-32,1,0.7793123903848138,0.505
2026-02-01T06:00:00.091084+00:00,698,0.4728,461,0.7722,5.593491910168052e-33,1,0.780951976200595,0.505
2026-02-01T07:00:00.144445+00:00,702,0.4729,463,0.7732,2.3350867797856254e-33,1,0.7810935242127902,0.505
2026-02-01T08:00:00.262985+00:00,706,0.4731,464,0.7737,1.5073205522798311e-33,1,0.7808145232281961,0.505
2026-02-01T09:00:00.350190+00:00,710,0.4746,465,0.7742,9.723852743372771e-34,1,0.7803092478907456,0.505
2026-02-01T10:00:00.419697+00:00,714,0.4734,468,0.7756,2.6009417672133016e-34,1,0.7820306793279768,0.505
2026-02-01T11:00:00.494507+00:00,718,0.4721,472,0.7754,1.5462926547229436e-34,1,0.7825689104364997,0.505
2026-02-01T12:00:00.575049+00:00,722,0.4723,476,0.7752,9.192059019801154e-35,1,0.7834365079365079,0.505
2026-02-01T13:00:00.652352+00:00,726,0.4711,480,0.7771,1.574453085811873e-35,1,0.7854356051685429,0.505
2026-02-01T14:00:00.706681+00:00,730,0.4712,483,0.7785,4.166053915424438e-36,1,0.7869236143455985,0.505
2026-02-01T15:00:00.790492+00:00,734,0.4687,484,0.7789,2.6714689669373333e-36,1,0.7871842735988202,0.505
2026-02-01T16:00:00.894450+00:00,738,0.4688,487,0.7803,7.019770412342499e-37,1,0.7883168978773192,0.505
2026-02-01T17:00:00.993349+00:00,742,0.4704,490,0.7776,2.3018963220415886e-36,1,0.7849888828796346,0.505
2026-02-01T18:00:00.071549+00:00,746,0.4705,493,0.7789,6.080864507430347e-37,1,0.786075159368174,0.505
2026-02-01T19:00:00.147714+00:00,750,0.4720,497,0.7787,3.623288999667042e-37,1,0.7860553963705826,0.505
2026-02-01T20:00:00.242344+00:00,754,0.4695,500,0.7780,3.3641852158584024e-37,1,0.785660262097654,0.505
2026-02-01T21:00:00.318475+00:00,758,0.4683,504,0.7778,2.0034757187021767e-37,1,0.7862720403022669,0.505
2026-02-01T22:00:00.451890+00:00,762,0.4685,508,0.7756,4.152351715196904e-37,1,0.7836209842788788,0.505
2026-02-01T23:00:00.531234+00:00,766,0.4687,510,0.7765,1.7193133493943879e-37,1,0.7841166856869125,0.505
2026-02-02T00:00:00.606164+00:00,770,0.4688,514,0.7763,1.0230032626067516e-37,1,0.7845338333286865,0.505
2026-02-02T01:00:00.687449+00:00,774,0.4703,518,0.7741,2.1005668629635097e-37,1,0.7820092942441876,0.505
2026-02-02T02:00:00.790666+00:00,778,0.4692,521,0.7735,1.9340786394301124e-37,1,0.7814564564564563,0.505
2026-02-02T03:00:00.862230+00:00,782,0.4693,524,0.7710,6.030470954729636e-37,1,0.7792081481581543,0.505
2026-02-02T04:00:00.951035+00:00,786,0.4682,527,0.7723,1.6342444441280016e-37,1,0.7805771751049775,0.505
2026-02-02T05:00:00.059295+00:00,790,0.4684,531,0.7721,9.70252167471582e-38,1,0.7815366289458011,0.505
2026-02-02T05:48:14.043942+00:00,794,0.4660,534,0.7734,2.6181336785496545e-38,1,0.782947340757531,0.505
2026-02-02T06:00:00.208448+00:00,794,0.4660,534,0.7734,2.6181336785496545e-38,1,0.782947340757531,0.505
2026-02-02T07:00:00.291447+00:00,798,0.4687,538,0.7695,1.7760219414359863e-37,1,0.7793180090074281,0.505
2026-02-02T08:00:00.374460+00:00,802,0.4713,542,0.7675,3.50072720209864e-37,1,0.7776341929137655,0.505
